text,label
як зв'язатися з деканом?,0
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
"Коли буде наступна нарада студентського самоврядування?, дякую",0
"Яка процедура переведення з однієї групи до іншої?, дякую",0
е е е ну тра-ля-ля ну,1
Викладач з іноземної мови вимагає дорогі підручники тільки від конкретного видавництва,0
Яка процедура поновлення після відрахування?,0
ткчмядшунблхнязєтшюлунхцзїжкчв,1
"Я НАПИШУ НА ВАС СКРІЗЬ, ВИ ЩЕ ПОЖАЛКУЄТЕ!!??",1
Чи надається знижка на проїзд для студентів денної форми навчання?,0
"!!,?.,,.?!,!????",1
"Скільки пропусків допускається до заліку?, дякую",0
хелло ворлд це тест повідомлення,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
Хочу поскаржитись на викладача з математики — він постійно запізнюється на 20-30 хвилин,0
!!!???!!!???,1
як можна отримати рекомендаційний лист від викладача?,0
"У душовій гуртожитку зламані замки, прошу відремонтувати, будь ласка",0
"Хочу дізнатися, де знаходиться 305 аудиторія",0
"ВАМ ЦЕ ТАК НЕ ЗІЙДЕ, Я НЕ ЗДАМСЯ",1
хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
"Принтер у студентському центрі не працює вже третій день, дякую",0
е е е кєжннд гшс хржгєз юхї ьщ униґ фі ндйшсе...,1
Як оформити академічну відпустку за станом здоров'я?,0
Комендант не дозволяє залишати ноутбук у кімнаті на канікулах — це законно?,0
ну ну НЕ ЗНАЮ ЩО НАПИСАТИ АЛЕ ПИШУ...,1
О котрій відчиняється бібліотека?,0
Покидьки — я не залишу це просто так,1
Як можна отримати рекомендаційний лист від викладача?,0
"Я не можу зосередитися на навчанні через умови в гуртожитку, прошу допомогти",0
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
хей хей,1
Як зв'язатися з деканом?,0
як зв'язатися з деканом?,0
ви ще почуєте про мене! це просто смішно як погано!!!!,1
ла-ла-ла і все,1
ойойой!!!,1
"Чи є можливість перевестися на заочну форму навчання?, будь ласка",0
е е е О-О-О І ВСЕ,1
Деканат відмовляється приймати заяву про зміну форми навчання,0
мій кіт зробив щось смішне вчора,1
Чи можна отримати копію залікової книжки?!,0
Прошу встановити більше розеток в аудиторії 210 для заряджання ноутбуків,0
ви про це пожалкуєте! це просто смішно як погано!,1
Де можна роздрукувати матеріали до захисту курсової?,0
.........,1
"Скільки пропусків допускається до заліку?, будь ласка",0
ААААААААААААААААААААААААА,1
"ЦЕ ВАМ ТАК НЕ ЗІЙДЕ, НЕДОУМКИ!",1
е е е ТУПНЯКИ ТА ПОКИДЬКИ ТА ДЕБІЛИ ТА НЕДОУМКИ!!!!??,1
хои йл лр бєот цшбфіґ,1
БОВДУРИ — ПОПЕРЕДЖАЮ ВОСТАННЄ???,1
е е е ГОТУЙТЕСЬ ДО НАСЛІДКІВ! ВСІ ВИ ОДНАКОВІ!!,1
Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
де можна роздрукувати матеріали до захисту курсової?,0
!!!!!!!!!!!!!!!!!!,1
ААА ПРОВАЛЮЙТЕСЬ ААА ХАХАХА,1
Прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
Чи є можливість перевестися на заочну форму навчання?,0
Принтер у студентському центрі не працює вже третій день!,0
Де здають документи для оформлення стипендії?,0
Викладач не відповідає на запитання студентів і одразу знижує оцінку за незнання,0
нічого нічого нічого нічого!!!,1
Ідіоти і жлоби і кретини! Все!,1
ну ну Бовдури плюс недоумки плюс дурні плюс тупі! Зрозуміли????,1
все це лайно! Провалюйтесь!...,1
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють",0
аааааааааааааааааа!!!,1
привіт привіт привіт привіт привіт,1
ну ну Нікчеми а також дебіли...,1
"ВСІ ВИ ЖЛОБИ, ВИ ДОЧЕКАЄТЕСЬ",1
"wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами",0
ИАВЛХ ЯТХ ЦҐОШ,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
і що далі що ти зробиш,1
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
де здають документи для оформлення стипендії?,0
Чи можу я самостійно обрати тему дипломної роботи?,0
як можна отримати рекомендаційний лист від викладача?,0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці, прошу допомогти",0
у гуртожитку відсутнє освітлення на третьому поверсі,0
"У кімнаті зламані меблі, вже місяць просимо замінити — нічого не робиться",0
"Підкажіть, як подати заяву на перескладання іспиту з вищої математики?, прошу допомогти",0
"Прошу не ігнорувати мою скаргу, я вже зверталась до куратора і нічого не змінилось",0
хочу поскаржитись на викладача з математики — він постійно запізнюється на 20-30 хвилин,0
е е е е е е е!!??,1
я напишу скрізь про вас! найгірше місце!...,1
"ну ну всі ви кретини, вам це так не мине",1
Придурки плюс провалюйтесь плюс нікчеми плюс дебіли!,1
"де здають документи для оформлення стипендії?, прошу допомогти",0
"Я розчарований ставленням адміністрації до студентів, хочу подати офіційну скаргу",0
Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
е е е плювати я хотів! Жлоби!,1
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
"ЄЧ-3З2Б5ЄЦ.ХКЄЧ_Ч6Ф2Ь,!ПАЛ!!??",1
"Хочу оскаржити оцінку на іспиті — вважаю що перевірка була несправедливою, прошу допомогти",0
"розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні, будь ласка",0
ну ну ну ну ну ну ну ну???,1
викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
ААВВВГГГДДД,1
ААААА,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
ойойой!,1
Де знайти шаблон заяви на академічну відпустку?!,0
"де подати заяву на підвищену стипендію?, дякую",0
ну ну Ю6ЮГР?ЦФАЛЦ,1
"Викладач грубить студентам, які задають запитання під час лекції",0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці",0
"Викладач не відповідає на запитання студентів і одразу знижує оцінку за незнання, прошу допомогти",0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав!,0
"ви всі нікчеми, ганьба закладу???",1
Деканат відмовляється приймати заяву про зміну форми навчання!,0
"Wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами, будь ласка",0
"У гуртожитку не прибирають загальні приміщення, антисанітарія!",0
бь шаь щгк єцечб,1
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
ХАХА ХАХА ХАХА ХАХА ХАХА!!!,1
прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах,0
Комендант не дозволяє залишати ноутбук у кімнаті на канікулах — це законно?,0
прошу розглянути: студентів виселяють з гуртожитку без попередження,0
о котрій відчиняється бібліотека?,0
Прошу розглянути: студентів виселяють з гуртожитку без попередження!,0
Тупари і тупі і ідіоти! Ось так.,1
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
ААААА ВСЕ НАБРИДЛО ІДІОТИ,1
"ви про це пожалкуєте, дебіли!...",1
плювати я хотів на цей коледж!!!,1
Де знаходиться студентська профспілка і як вона може допомогти?,0
прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
просто так написав без причини,1
Прошу розглянути питання щодо неправомірного стягнення плати за навчання,0
викладач не відповідає на запитання студентів і одразу знижує оцінку за незнання,0
"Прошу поставитися до мого звернення серйозно, мені справді потрібна допомога",0
На парі з правознавства викладач обговорює особисте життя студентів,0
"Де можна роздрукувати матеріали до захисту курсової?, дякую",0
е е е Тупі і ще йдіть і ще придурки! Все!!!??,1
"Викладач грубить студентам, які задають запитання під час лекції",0
Прошу перевірити ситуацію: викладач виставив оцінку без проведення іспиту,0
"адміністрація не відповідає на звернення щодо переведення на іншу спеціальність, будь ласка",0
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою",0
цьґціеюзвохгпеяфквкифпсхмчщпедхвркбфмв,1
"деканат не видає довідку про навчання вже два тижні, постійно відмовляють",0
"Ліфт у гуртожитку не працює вже два тижні, незручно студентам з інвалідністю",0
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні",0
Нікчеми плюс йдіть плюс покидьки! Зрозуміли?!!!,1
"Я розчарований ставленням адміністрації до студентів, хочу подати офіційну скаргу",0
"Що робити, якщо пропустив іспит через хворобу?!",0
Як дізнатися свій номер студентського квитка?,0
коли будуть відомі дати сесії на наступний семестр?,0
Де подати заяву на підвищену стипендію?,0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
"Хочу дізнатися, де знаходиться 305 аудиторія!",0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
"Прошу пояснити порядок відновлення після академічної відпустки, будь ласка",0
бддмбшаєьаяхюеуивьщегьогоккчушфшз!!!,1
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою",0
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою",0
Мені відмовляють у академічній відпустці без пояснення підстав,0
ееееє...,1
"Як дізнатися свій номер студентського квитка?, прошу допомогти",0
"Wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами",0
Чи є можливість перевестися на заочну форму навчання?,0
"У,826ЯХЯ8Е1--М-Л3ЩХ?ЛГ.3???",1
"розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги, будь ласка",0
ідіть всі геть тра-ля-ля,1
ОЛУХИ А ТАКОЖ ПРИДУРКИ А ТАКОЖ ТУПІ А ТАКОЖ БЕЗДАРНОСТІ...!,1
ну ну от уууу от???,1
"wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами",0
У туалеті на другому поверсі не працює вентиляція вже два тижні,0
Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
самі дурні навчають дурних,1
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні",0
"прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток, дякую",0
Наш куратор ігнорує запитання на парах і говорить «самі розбирайтеся»,0
"Ліфт у гуртожитку не працює вже два тижні, незручно студентам з інвалідністю",0
"Викладач з фізики ставить незадовільні оцінки без пояснень, це несправедливо",0
"мені не виписали студентський квиток, хоча навчаюсь вже три місяці, прошу допомогти",0
----------,1
"всі ви лузери, я не залишу це просто так",1
от е-е-е от!,1
"Вибачте що турбую, але не знаю до кого ще звернутися з цим питанням",0
Лузери плюс жлоби плюс дурні плюс дебіли! Все!,1
"прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах, прошу допомогти",0
Я ЗНАЙДУ НА ВАС УПРАВУ! ХОЧУ ЩОБ ВСЕ ГОРІЛО!,1
"У 301 аудиторії не працює проєктор, викладач не може показувати матеріал",0
У навчальному корпусі дуже холодно взимку — система опалення не справляється,0
ХОЧУ ПОДИВИТИСЯ ЯК ВИ МЕНЕ ВІДРАХУЄТЕ ХА,1
яка процедура поновлення після відрахування?,0
"У гуртожитку не прибирають загальні приміщення, антисанітарія",0
"Хочу дізнатися, де знаходиться 305 аудиторія",0
бездарності управляють коледжем!!??,1
самі дурні навчають дурних!,1
"е е е ВИ ЩЕ ПОЧУЄТЕ ПРО МЕНЕ, ЖЛОБИ!",1
"Підкажіть, як подати заяву на перескладання іспиту з вищої математики?, дякую",0
набридло все! Бездарності!,1
я вже кілька разів намагався вирішити це питання і щоразу мене відправляють далі,0
Викладач з іноземної мови вимагає дорогі підручники тільки від конкретного видавництва,0
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
Хочу поскаржитись на неправомірне відрахування зі списку студентів,0
"не знаю чи правильно пишу сюди, але хочу поскаржитися на умови навчання!",0
Деканат відмовляється приймати заяву про зміну форми навчання,0
"Я не можу зосередитися на навчанні через умови в гуртожитку, прошу допомогти",0
Прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах,0
"МЕНІ БАЙДУЖЕ НА ВСЕ, ЦЕ ВАМ ТАК НЕ ЗІЙДЕ!???",1
Наш викладач спізнюється на кожну пару мінімум на 15 хвилин,0
НУ ЕЕЕЕЄ НУ,1
йоу йоу,1
TEST TEST TEST,1
"Скарга: у гуртожитку вже тиждень не працює опалення, дуже холодно",0
прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах!,0
Як можна отримати рекомендаційний лист від викладача?,0
е е е ХАХАХА ДЕБІЛИ УПРАВЛЯЮТЬ КОЛЕДЖЕМ ХАХА,1
яка процедура поновлення після відрахування?,0
БЕЗМОЗКІ ТА ОЛУХИ...,1
пексіттлусзв!!!,1
Прошу перевірити ситуацію: викладач виставив оцінку без проведення іспиту,0
"Прошу допомогти: у розкладі помилка, нас відправили в неіснуючу аудиторію",0
Коли починається запис на курсові роботи цього семестру?,0
"прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток, прошу допомогти",0
найгірше місце! Провалюйтесь!,1
"Прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
ну ну щй щдївши дей,1
ну ну о о о о о о о о о о о о о о,1
Хочу оскаржити оцінку на іспиті — вважаю що перевірка була несправедливою,0
"Я не знаю що робити, мене несправедливо відрахували, будь ласка допоможіть, дякую",0
Безмозкі та дурні та придурки та йдіть! Зрозуміли?,1
"Підкажіть, чи є можливість складати іспити достроково?",0
"У туалеті на другому поверсі не працює вентиляція вже два тижні, прошу допомогти!",0
АБВГДЕЄЖЗИІЇЙКЛМНОПРСТУФХЦЧШЩЬЮЯ...,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
е е е їфтчвмсвбцлтркьївфнчіщшдєтжфкрйгущ!!??,1
У туалеті на другому поверсі не працює вентиляція вже два тижні!,0
"ненавиджу цей коледж, я не залишу це просто так!...",1
"Викладач грубить студентам, які задають запитання під час лекції",0
Мені відмовляють у академічній відпустці без пояснення підстав,0
"Я не знаю що робити, мене несправедливо відрахували, будь ласка допоможіть",0
Наш куратор ігнорує запитання на парах і говорить «самі розбирайтеся»,0
Придурки та безмозкі та лузери! Ось так.,1
"У 301 аудиторії не працює проєктор, викладач не може показувати матеріал",0
БЕЗДАРНОСТІ І ДУРНІ І ПОКИДЬКИ І БЕЗДАРИ! ЗРОЗУМІЛИ?,1
прошу вирішити: в гуртожитку немає гарячої води вже 10 днів,0
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників, дякую",0
ДЕБІЛИ ТА ІДІОТИ!!,1
викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
Е-Е-Е І ВСЕ!!!,1
"Що робити, якщо пропустив іспит через хворобу?, дякую",0
Куратор не підписує обхідний лист вже третій тиждень без жодних причин,0
"ну ну я вам покажу де раки зимують, дебіли",1
"Як дізнатися результати іспиту, якщо їх досі не виставили в журнал?",0
У туалеті на другому поверсі не працює вентиляція вже два тижні,0
ЛА-ЛА-ЛА ЛА-ЛА-ЛА,1
TEST TEST TEST,1
це просто смішно як погано! Йдіть!,1
де можна отримати студентський квиток?,0
Провалюйтесь і олухи і йдіть і дурні! Зрозуміли?,1
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють",0
ПРОВАЛЮЙТЕСЬ — ВАМ ЦЕ ТАК НЕ МИНЕ!,1
"У душовій гуртожитку зламані замки, прошу відремонтувати",0
"Скарга: у гуртожитку вже тиждень не працює опалення, дуже холодно",0
аавввгггддд,1
"набридло все, я розберуся з вами!",1
е е е ОГО-ГО ЯКІ ТУПІ ОГО-ГО,1
НІКЧЕМИ І ЩЕ ПОКИДЬКИ І ЩЕ БЕЗДАРНОСТІ!!???,1
"У кімнаті зламані меблі, вже місяць просимо замінити — нічого не робиться",0
чи є можливість перевестися на заочну форму навчання?,0
"У кімнаті зламані меблі, вже місяць просимо замінити — нічого не робиться",0
"Я не можу зосередитися на навчанні через умови в гуртожитку, прошу допомогти, прошу допомогти",0
Кретини плюс тупняки плюс бовдури! Ось так.,1
"Прошу пояснити, чому мені не нарахували стипендію цього місяця",0
Чи можу я самостійно обрати тему дипломної роботи?,0
"я напишу скрізь про вас, ідіоти!",1
ЛУЗЕРИ — ВАМ ЦЕ ТАК НЕ МИНЕ???,1
Де можна отримати студентський квиток?,0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці",0
"У гуртожитку не прибирають загальні приміщення, антисанітарія",0
епйскґжщмккюсїдеєзл,1
"Я не можу зосередитися на навчанні через умови в гуртожитку, прошу допомогти!",0
ВСІ ДЕБІЛИ ТУТ АБСОЛЮТНО,1
"Хочу поскаржитись на неправомірне відрахування зі списку студентів, прошу допомогти!",0
У навчальному корпусі дуже холодно взимку — система опалення не справляється,0
"Wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами",0
"у їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
Мені відмовляють у академічній відпустці без пояснення підстав,0
О О О О О О О О О О О О О,1
Прошу розглянути: студентів виселяють з гуртожитку без попередження,0
є є є є є є є є!,1
"е е е я вам покажу де раки зимують, дебіли...",1
Де можна отримати довідку про місце навчання для соціальних служб?,0
"ПЛЮВАТИ Я ХОТІВ, Я ЗНАЙДУ НА ВАС УПРАВУ!",1
ну агагага ну,1
от тра-ля-ля от!!??,1
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
да да да да да да да да да да да да да да,1
ну ну Придурки а також дурні...,1
Викладач з математики пояснює тему лише один раз і відмовляється повторювати,0
нічого ви мені не зробите,1
Нікчеми плюс незграби! Зрозуміли?,1
"хочу записатися на прийом до ректора, дякую",0
чи є можливість перевестися на заочну форму навчання?,0
Чи можу я самостійно обрати тему дипломної роботи?,0
Де можна роздрукувати матеріали до захисту курсової?,0
",!!.?.?!!!?,",1
ну ну рриі  рриі  рриі  рриі  рриі  рриі  рриі  !!??,1
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
ячсмитьбю,1
а що ти мені зробиш а!,1
ну ну ЖЛОБИ — ПОПЕРЕДЖАЮ ВОСТАННЄ!!??,1
"Хочу записатися на прийом до ректора, прошу допомогти",0
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
Коли починається запис на курсові роботи цього семестру?,0
ЦЕ ВАМ ТАК НЕ ЗІЙДЕ! ПЛЮВАТИ Я ХОТІВ!,1
Де здають документи для оформлення стипендії?!,0
Коли будуть відомі дати сесії на наступний семестр?,0
Викладач постійно скасовує пари без попередження і не відпрацьовує їх!,0
ееееє і все,1
хочу поскаржитись на неправомірне відрахування зі списку студентів!,0
Нікчеми та придурки!!,1
"ВИ ЩЕ ПОЧУЄТЕ ПРО МЕНЕ, ЛУЗЕРИ!",1
"ненавиджу цей коледж, я не залишу це просто так!",1
"Хочу дізнатися, де знаходиться 305 аудиторія",0
"хочу щоб все горіло, попереджаю востаннє!",1
Яка процедура поновлення після відрахування?,0
покидьки зібралися в одному місці,1
Нікчеми — ви ще мене запам'ятаєте,1
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
"Прошу не ігнорувати мою скаргу, я вже зверталась до куратора і нічого не змінилось, дякую",0
жах жахливий! Бовдури!!!!,1
е е е ок ок ок ок ок ок!,1
У навчальному корпусі дуже холодно взимку — система опалення не справляється,0
"жлоби і хами, більше нічого",1
"!,,,...?,!!?.??,?,?!!!",1
"прошу пояснити, чому мені не нарахували стипендію цього місяця",0
"Прошу терміново втрутитися, ситуація критична — мене можуть відрахувати через помилку",0
"Добрий день, підкажіть розклад на цей тиждень",0
"Я дуже засмучений ситуацією з викладачем, прошу допомогти розібратися",0
Скільки пропусків допускається до заліку?,0
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
Кретини плюс олухи плюс придурки плюс йдіть! Все!,1
Прошу розглянути скаргу: викладач з програмування вимагає гроші за здачу заліку,0
ВАМ ЦЕ ТАК НЕ МИНЕ! МЕНІ БАЙДУЖЕ НА ВСЕ!!!??,1
Прошу встановити більше розеток в аудиторії 210 для заряджання ноутбуків,0
"у душовій гуртожитку зламані замки, прошу відремонтувати",0
хм хм хм!,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
ееееє!,1
Куратор не підписує обхідний лист вже третій тиждень без жодних причин,0
"ну ну всі ви дебіли, я вам покажу",1
Провалюйтесь і ще безмозкі і ще йдіть і ще нікчеми!,1
"Я розчарований ставленням адміністрації до студентів, хочу подати офіційну скаргу, прошу допомогти",0
от нннн от!!??,1
ВИ ВСІ ІДІОТИ І Я ВАМ ЦЕ ДОВЕДУ,1
Де знаходиться студентська профспілка і як вона може допомогти?,0
гей гей гей гей гей гей гей гей гей гей гей гей,1
"Я дуже засмучений ситуацією з викладачем, прошу допомогти розібратися, будь ласка!",0
от нннн от,1
МІЙ КІТ ЗРОБИВ ЩОСЬ СМІШНЕ ВЧОРА,1
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
"прошу пояснити порядок відновлення після академічної відпустки, будь ласка",0
иййб  иййб  иййб,1
"ДОЧЕКАЄТЕСЬ ВІД МЕНЕ, ЩЕ ПОБАЧИТЕ",1
всі ви однакові! Придурки!???,1
е е е е е е е е е е е е е,1
Недоумки а також незграби! Все!,1
"е е е ?.,!,!?,??!..?...",1
Як оформити академічну відпустку за станом здоров'я?!,0
ОГО-ГО ЯКІ ТУПІ ОГО-ГО,1
На парі з правознавства викладач обговорює особисте життя студентів,0
Деканат відмовляється приймати заяву про зміну форми навчання,0
Хочу оскаржити оцінку на іспиті — вважаю що перевірка була несправедливою,0
Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
Комендант не дозволяє залишати ноутбук у кімнаті на канікулах — це законно?,0
Яка процедура поновлення після відрахування?,0
"Прошу відремонтувати парти в аудиторії 305, частина з них зламана",0
Коли будуть відомі дати сесії на наступний семестр?,0
НННН НЕНАВИДЖУ ВСІХ НННН,1
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
"це вже третє звернення, ніхто не реагує на проблему в гуртожитку",0
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
Хочу поскаржитись на викладача з математики — він постійно запізнюється на 20-30 хвилин,0
е е е хочу щоб все горіло! Покидьки!,1
Хочу поскаржитись на викладача з математики — він постійно запізнюється на 20-30 хвилин!,0
"попереджаю востаннє, тупі!",1
Адміністрація не реагує на колективне звернення нашої групи,0
тщшб чи мрн цнв цбрйг жг ляб!,1
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють",0
ОК ОК ОК ОК ОК ОК,1
Яка процедура поновлення після відрахування?,0
робіть що хочете мені байдуже,1
їїїїїїїїїїїї,1
Чи надається знижка на проїзд для студентів денної форми навчання?,0
ей ей ей ей ей ей ей ей ей ей ей ей!,1
ВИ ЩЕ МЕНЕ ЗАПАМ'ЯТАЄТЕ! БІЛЬШЕ НЕ ПРИЙДУ!,1
"Хочу поскаржитись на неправомірне відрахування зі списку студентів, прошу допомогти",0
"всі тут тупі, вам треба закритися",1
"Я НАПИШУ НА ВАС СКРІЗЬ, ВИ ЩЕ ПОЖАЛКУЄТЕ!",1
ВСЕ ЦЕ ЛАЙНО! ТУПІ!!,1
наш куратор ігнорує запитання на парах і говорить «самі розбирайтеся»,0
У навчальному корпусі дуже холодно взимку — система опалення не справляється,0
Бовдури і ще провалюйтесь......,1
Де можна отримати студентський квиток?,0
плювати я хотів на цей коледж!!!,1
"Прошу пояснити, чому мені не нарахували стипендію цього місяця",0
"хочу щоб все горіло, ви про це пожалкуєте!???",1
ви про це пожалкуєте! набридло все!!!!,1
"мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
Прошу розглянути: студентів виселяють з гуртожитку без попередження,0
"Прошу терміново втрутитися, ситуація критична — мене можуть відрахувати через помилку",0
----------,1
Чи можу я самостійно обрати тему дипломної роботи?,0
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою",0
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою, прошу допомогти",0
Наш куратор ігнорує запитання на парах і говорить «самі розбирайтеся»,0
Викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
"Це несправедливо і я хочу щоб хтось нарешті розібрався з цим, будь ласка",0
НННН НЕНАВИДЖУ ВСІХ НННН,1
"набридло все, готуйтесь до наслідків!",1
Чи надається знижка на проїзд для студентів денної форми навчання?,0
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
"Де можна отримати довідку про місце навчання для соціальних служб?, прошу допомогти",0
НУ ЛА-ЛА-ЛА НУ,1
123456789 абвгдеєжз!!!,1
прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток,0
хочу поскаржитись на викладача з математики — він постійно запізнюється на 20-30 хвилин!,0
хм хм хм хм хм хм,1
"Коли буде наступна нарада студентського самоврядування?, будь ласка!",0
На парі з правознавства викладач обговорює особисте життя студентів,0
"Викладач грубить студентам, які задають запитання під час лекції",0
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні, прошу допомогти",0
"Викладач з фізики ставить незадовільні оцінки без пояснень, це несправедливо",0
ЛУЗЕРИ І НЕВДАХИ ВСІ ТУТ,1
У гуртожитку відсутнє освітлення на третьому поверсі,0
Викладач з математики пояснює тему лише один раз і відмовляється повторювати,0
Підкажіть номер телефону медпункту,0
"сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
прошу розібрати ситуацію: викладач не зараховує лабораторні без пояснення причини,0
лузери і невдахи всі тут...,1
Принтер у студентському центрі не працює вже третій день,0
"у 301 аудиторії не працює проєктор, викладач не може показувати матеріал, дякую",0
хочу подивитися як ви мене відрахуєте ха,1
ячсмитьбю,1
спробуйте тільки щось зробити побачите...,1
ХМ ХМ ХМ І ВСЕ???,1
Де можна роздрукувати матеріали до захисту курсової?,0
"Я дуже засмучений ситуацією з викладачем, прошу допомогти розібратися",0
НКККП ЦСУИКЕ БЙКУЛ ГП ІФХТЙФ ЬЩ,1
принтер у студентському центрі не працює вже третій день,0
фівапролджє,1
БЕЗДАРИ І ЩЕ ПРИДУРКИ І ЩЕ БОВДУРИ! ОСЬ ТАК.,1
хтось живий тут взагалі,1
"всі ви придурки, я розберуся з вами",1
Хочу оскаржити оцінку на іспиті — вважаю що перевірка була несправедливою,0
Як оскаржити оцінку з іспиту офіційно?,0
е е е НІЧОГО ВИ МЕНІ НЕ ЗРОБИТЕ,1
"Це вже третє звернення, ніхто не реагує на проблему в гуртожитку",0
