text,label
"Відповідно до порядку денного, констатуємо факт: посадова інструкція має критичні невідповідності.",2
"Відповідно до графіка, прошу оперативно надати роз'яснення щодо 'додаток до диплома'.",1
"У відповідь на запит, чи є можливість вивчити питання про 'номенклатура справ'?",1
Службова записка: правила внутрішнього розпорядку профінансовано.,0
"На виконання вимог, констатуємо факт: колективний договір призупинено.",2
"Як передбачено регламентом, зазначаємо, що фонд оплати праці проведено належним чином.",0
Протокольне доручення: скерувати офіційний запит на 'графік екзаменаційної сесії'.,1
Офіційний статус документа 'анкета здобувача освіти' — виявлено порушення.,2
"За результатами розгляду, матеріально-технічна база раціонально розподілено.",0
"Офіційно повідомляємо, виявлено, що об'єкт 'колективний договір' не відповідає критеріям.",2
"Згідно з розпорядженням, комісія постановила: додаток до диплома не відповідає чинним нормам.",2
"На виконання рішення, комісія постановила: розподіл педагогічного навантаження відхилено.",2
"У межах компетенції, прошу оперативно укласти додаткову угоду про 'фонд оплати праці'.",1
"За результатами розгляду, додаток до диплома є службовою невідповідністю.",2
"На підставі заяви, виявлено, що об'єкт 'витяг з протоколу' має юридичні колізії.",2
Службова записка: звіт про проходження практики успішно оптимізовано.,0
Службова записка: навчальний план оформлено згідно з вимогами.,0
"У зв'язку з виробничою необхідністю, необхідно провести фахове опитування щодо 'статут навчального закладу'.",1
"За результатами розгляду, стипендіальна комісія підтверджено офіційно.",0
"У зв'язку з виробничою необхідністю, необхідно прошу надати витяг про 'правила внутрішнього розпорядку'.",1
Службове завдання: видати розпорядження про 'колективний договір'.,1
"Доводжу до вашого відома, виявлено, що об'єкт 'звіт про проходження практики' визнано неправомірним.",2
Службова записка: договір про співпрацю з підприємством схвалено.,0
Повідомляємо про наступне: експертиза підтверджує: номенклатура справ оформлено згідно з вимогами.,0
"У порядку інформування, виявлено, що об'єкт 'графік екзаменаційної сесії' спростовано.",2
"Відповідно до порядку денного, констатуємо факт: статут навчального закладу підлягає перегляду.",2
Службова записка: розпорядження декана пройшло перевірку.,0
Службове завдання: скерувати офіційний запит на 'особова справа студента'.,1
"З метою оптимізації, чи є можливість прошу надати витяг про 'наказ про преміювання'?",1
"На підставі рішення вченої ради, нагадуємо про необхідність ініціювати перевірку на об'єкт: 'індивідуальний план студента'.",1
"Керуючись положенням, необхідно провести моніторинг документа: 'академічна довідка'.",1
Службове завдання: взяти на контроль 'індивідуальний план студента'.,1
"Враховуючи вищевикладене, нагадуємо про необхідність подати декларацію про 'графік освітнього процесу'.",1
"Доводжу до вашого відома, комісія постановила: звіт про проходження практики проігноровано.",2
"На виконання вимог, чи є можливість вивчити питання про 'правила внутрішнього розпорядку'?",1
"Звертаємо вашу увагу, виявлено, що об'єкт 'договір про співпрацю з підприємством' недоукомплектовано.",2
"Подаю на розгляд, документ 'колективний договір' виконано в повному обсязі.",0
"У порядку інформування, чи є можливість скерувати офіційний запит на 'акредитаційна експертиза'?",1
Службове завдання: вивчити питання про 'рейтинговий список здобувачів'.,1
Службова записка: звіт про наукову роботу зафіксовано недоліки.,2
"У зв'язку з виробничою необхідністю, звертаємо увагу: фонд оплати праці визнано неправомірним.",2
"У порядку інформування, нагадуємо про необхідність розглянути по суті питання про 'штатний розпис'.",1
"Згідно з розпорядженням, звертаємо увагу: статут навчального закладу викликає обґрунтовані зауваження.",2
"За результатами розгляду, анкета здобувача освіти конструктивно.",0
Звернення: прошу організувати засідання щодо 'договір про надання освітніх послуг'.,1
"На виконання рішення, прошу оперативно систематизувати дані про 'рейтинговий список здобувачів'.",1
"Відповідно до затвердженого плану, чи є можливість розглянути по суті питання про 'звіт про наукову роботу'?",1
"Як передбачено регламентом, констатуємо факт: наказ про преміювання зафіксовано недоліки.",2
Звернення: прошу надіслати повідомлення про 'фонд оплати праці'.,1
"З метою забезпечення, чи є можливість провести моніторинг документа: 'документація з охорони праці'?",1
Офіційний статус документа 'штатний розпис' — розкритиковано комісією.,2
"Інформуємо вас, документ 'матеріально-технічна база' на високому організаційному рівні.",0
Звернення: прошу укласти додаткову угоду про 'посадова інструкція'.,1
"За результатами розгляду, графік екзаменаційної сесії виконано згідно з кошторисом.",0
"Керуючись законодавством, повідомляємо, що об'єкт 'посадова інструкція' оформлено згідно з вимогами.",0
Службова записка: акредитаційна експертиза забраковано.,2
"Відповідно до наказу, повідомляємо, що об'єкт 'статут навчального закладу' конструктивно.",0
Звернення: прошу завізувати документ про 'академічна довідка'.,1
"У зв'язку з виробничою необхідністю, зазначаємо, що статут навчального закладу легалізовано.",0
"Звертаємося з проханням, документ 'навчальна програма' успішно завершено.",0
"На підставі заяви, експертиза підтверджує: номенклатура справ раціонально розподілено.",0
"Наголошуємо на тому, що повідомляємо, що об'єкт 'звіт про проходження практики' виконано в повному обсязі.",0
"Відповідно до чинних норм, прошу оперативно надати роз'яснення щодо 'додаток до диплома'.",1
Звернення: прошу провести інструктаж щодо 'розпорядження декана'.,1
"За результатами розгляду, статут навчального закладу успішно реалізовано.",0
"З метою оптимізації, комісія постановила: графік екзаменаційної сесії спростовано.",2
"Беручи до уваги, прошу оперативно засвідчити копію документа: 'силабус дисципліни'.",1
"Керуючись статутом, комісія постановила: табель обліку робочого часу відхилено.",2
"Керуючись законодавством, виявлено, що об'єкт 'витяг з протоколу' визнано недійсним.",2
"Відповідно до затвердженого плану, необхідно провести фахове опитування щодо 'графік освітнього процесу'.",1
"Відповідно до порядку денного, експертиза підтверджує: фонд оплати праці конструктивно.",0
"У зв'язку з виробничою необхідністю, комісія постановила: рейтинговий список здобувачів забраковано.",2
"Повідомляємо про наступне: виявлено, що об'єкт 'кваліфікаційна робота' дезорганізовано.",2
"За результатами перевірки, констатуємо факт: статут навчального закладу визнано нецільовим.",2
"У порядку інформування, повідомляємо, що об'єкт 'анкета здобувача освіти' сертифіковано.",0
"Керуючись положенням, необхідно взяти на контроль 'звіт про наукову роботу'.",1
"Звертаємо вашу увагу, констатуємо факт: матеріально-технічна база скасовано.",2
Протокольне доручення: взяти на контроль 'розпорядження декана'.,1
Службова записка: номенклатура справ високо оцінено.,0
Протокольне доручення: провести інструктаж щодо 'номенклатура справ'.,1
"За результатами розгляду, правила внутрішнього розпорядку регламентовано.",0
"На виконання вимог, повідомляємо, що об'єкт 'посадова інструкція' профінансовано.",0
"Інформуємо вас, необхідно вивчити питання про 'журнал обліку відвідування'.",1
"Доводжу до вашого відома, виявлено, що об'єкт 'графік освітнього процесу' забраковано.",2
Повідомляємо про наступне: необхідно делегувати повноваження щодо 'звіт про проходження практики'.,1
"На підставі рішення вченої ради, нагадуємо про необхідність надати роз'яснення щодо 'кошторис витрат'.",1
Службова записка: рейтинговий список здобувачів відповідає критеріям якості.,0
Протокольне доручення: зібрати підписи за 'кошторис витрат'.,1
"Зважаючи на обставини, експертиза підтверджує: стипендіальна комісія дієздатно.",0
"Згідно з протоколом, чи є можливість розглянути по суті питання про 'наказ про преміювання'?",1
Службова записка: наказ про зарахування анульовано.,2
"Згідно з посадовою інструкцією, нагадуємо про необхідність розглянути по суті питання про 'графік екзаменаційної сесії'.",1
"У зв'язку з виробничою необхідністю, констатуємо факт: витяг з протоколу заблоковано.",2
Протокольне доручення: укласти додаткову угоду про 'фонд оплати праці'.,1
"Згідно з нормативно-правовими актами, комісія постановила: стипендіальна комісія забраковано.",2
"Інформуємо вас, нагадуємо про необхідність надати роз'яснення щодо 'документація з охорони праці'.",1
"Згідно з протоколом, чи є можливість перевірити достовірність документа: 'навчальна програма'?",1
"Звертаємо вашу увагу, виявлено, що об'єкт 'колективний договір' має ознаки фальсифікації.",2
"Відповідно до порядку денного, констатуємо факт: витяг з протоколу спростовано.",2
"За результатами розгляду, особова справа студента успішно оптимізовано.",0
Офіційний статус документа 'силабус дисципліни' — відповідає вимогам.,0
Службова записка: рейтинговий список здобувачів допущено до виконання.,0
"Доводимо до відома здобувачів, комісія постановила: акредитаційна експертиза дискваліфіковано.",2
Службова записка: табель обліку робочого часу раціонально розподілено.,0
Службова записка: особова справа студента зафіксовано недоліки.,2
"На виконання доручення, комісія постановила: статут навчального закладу відправлено на доопрацювання.",2
Службова записка: штатний розпис повністю відповідає регламенту.,0
Офіційний статус документа 'особова справа студента' — ефективно впроваджено.,0
"З метою оптимізації, експертиза підтверджує: стипендіальна комісія конструктивно.",0
"У зв'язку з виробничою необхідністю, зазначаємо, що матеріально-технічна база санкціоновано.",0
Протокольне доручення: організувати засідання щодо 'навчальна програма'.,1
"Відповідно до затвердженого плану, повідомляємо, що об'єкт 'екзаменаційна відомість' підтверджено офіційно.",0
"За результатами розгляду, індивідуальний план студента обмежено в доступі.",2
"З метою оптимізації, констатуємо факт: екзаменаційна відомість спростовано.",2
Службова записка: витяг з протоколу порушує дедлайни.,2
"На виконання вимог, чи є можливість прошу надати витяг про 'посадова інструкція'?",1
"Подаю на розгляд, повідомляємо, що об'єкт 'додаток до диплома' позитивно охарактеризовано.",0
"У порядку інформування, комісія постановила: навчальна програма визнано неправомірним.",2
"На виконання доручення, комісія постановила: розподіл педагогічного навантаження суперечить регламенту.",2
"Згідно з посадовою інструкцією, необхідно оформити офіційний протокол на 'академічна довідка'.",1
Звернення: прошу видати розпорядження про 'відомість успішності'.,1
"Повідомляємо про наступне: виявлено, що об'єкт 'наказ про зарахування' протерміновано.",2
"За результатами розгляду, номенклатура справ цілком прийнятно.",0
Звернення: прошу узгодити графік на 'звіт про наукову роботу'.,1
Службова записка: акт списання майна оформлено згідно з вимогами.,0
"У межах компетенції, необхідно організувати засідання щодо 'індивідуальний план студента'.",1
"На підставі заяви, документ 'індивідуальний план студента' проведено належним чином.",0
"На підставі заяви, повідомляємо, що об'єкт 'кваліфікаційна робота' виконано згідно з кошторисом.",0
"Інформуємо вас, зазначаємо, що посадова інструкція результативно.",0
"Відповідно до порядку денного, констатуємо факт: рейтинговий список здобувачів протерміновано.",2
Службова записка: навчальний план результативно.,0
Звернення: прошу делегувати повноваження щодо 'графік освітнього процесу'.,1
"Відповідно до затвердженого плану, зазначаємо, що анкета здобувача освіти зареєстровано без зауважень.",0
"За результатами розгляду, посадова інструкція виконано згідно з кошторисом.",0
"На виконання рішення, повідомляємо, що об'єкт 'силабус дисципліни' профінансовано.",0
"На виконання доручення, виявлено, що об'єкт 'графік екзаменаційної сесії' не санкціоновано.",2
Офіційний статус документа 'акт списання майна' — сертифіковано.,0
"На виконання вимог, документ 'екзаменаційна відомість' відповідає вимогам.",0
"Подаю на розгляд, нагадуємо про необхідність провести незалежну експертизу на 'звіт про наукову роботу'.",1
"На виконання вимог, констатуємо факт: положення про студентський гуртожиток недоукомплектовано.",2
Службове завдання: завізувати документ про 'звіт про наукову роботу'.,1
"За результатами розгляду, стипендіальна комісія є службовою невідповідністю.",2
"За результатами розгляду, фонд оплати праці на високому організаційному рівні.",0
"У відповідь на запит, експертиза підтверджує: навчальна програма санкціоновано.",0
"За результатами розгляду, акредитаційна експертиза є службовою невідповідністю.",2
Офіційний статус документа 'договір про надання освітніх послуг' — укомплектовано.,0
"На виконання рішення, документ 'індивідуальний план студента' успішно акредитовано.",0
Звернення: прошу опублікувати наказ про 'кваліфікаційна робота'.,1
"Відповідно до графіка, зазначаємо, що наказ про відрахування конструктивно.",0
Службова записка: кваліфікаційна робота позбавлено статусу.,2
Службове завдання: узгодити графік на 'графік екзаменаційної сесії'.,1
Службова записка: навчальний план анульовано.,2
"Керуючись положенням, констатуємо факт: відомість успішності має юридичні колізії.",2
"Відповідно до чинних норм, нагадуємо про необхідність розглянути по суті питання про 'навчальна програма'.",1
Офіційний статус документа 'документація з охорони праці' — вважається дійсним.,0
"З метою забезпечення, прошу оперативно оформити офіційний протокол на 'посадова інструкція'.",1
"На підставі рішення вченої ради, необхідно внести відповідні зміни до 'правила внутрішнього розпорядку'.",1
"У відповідь на запит, прошу оперативно оформити офіційний протокол на 'розподіл педагогічного навантаження'.",1
"Відповідно до чинних норм, зазначаємо, що кваліфікаційна робота відповідає стандартам.",0
Офіційний статус документа 'розподіл педагогічного навантаження' — не виконано.,2
Службова записка: табель обліку робочого часу є службовою невідповідністю.,2
Службова записка: витяг з протоколу виконано своєчасно.,0
"На виконання рішення, експертиза підтверджує: відомість успішності вважається дійсним.",0
"За результатами перевірки, документ 'звіт про проходження практики' відповідає критеріям якості.",0
"За результатами розгляду, індивідуальний план студента має ознаки фальсифікації.",2
"За результатами перевірки, констатуємо факт: наказ про зарахування не відповідає критеріям.",2
"У відповідь на запит, експертиза підтверджує: графік освітнього процесу визнано легітимним.",0
"Подаю на розгляд, прошу оперативно внести відповідні зміни до 'звіт про наукову роботу'.",1
Офіційний статус документа 'особова справа студента' — дезорганізовано.,2
"Офіційно повідомляємо, нагадуємо про необхідність оформити офіційний протокол на 'документація з охорони праці'.",1
Офіційний статус документа 'витяг з протоколу' — визнано нецільовим.,2
Офіційний статус документа 'навчальний план' — відповідає критеріям якості.,0
Офіційний статус документа 'журнал обліку відвідування' — виконано згідно з кошторисом.,0
"Відповідно до порядку денного, звертаємо увагу: договір про надання освітніх послуг перевищує повноваження.",2
"Звертаємося з проханням, повідомляємо, що об'єкт 'екзаменаційна відомість' сертифіковано.",0
Службове завдання: зареєструвати звернення про 'рейтинговий список здобувачів'.,1
"Згідно з протоколом, комісія постановила: наказ про відрахування не пройшло акредитацію.",2
"Відповідно до графіка, звертаємо увагу: наказ про преміювання є службовою невідповідністю.",2
"Інформуємо вас, комісія постановила: навчальний план не пройшло акредитацію.",2
"Згідно з посадовою інструкцією, повідомляємо, що об'єкт 'звіт про наукову роботу' проведено належним чином.",0
Офіційний статус документа 'відомість успішності' — визнано незадовільним.,2
"Керуючись законодавством, прошу оперативно систематизувати дані про 'відомість успішності'.",1
Протокольне доручення: визначити відповідальних за 'витяг з протоколу'.,1
"На виконання доручення, комісія постановила: журнал обліку відвідування суперечить регламенту.",2
"За результатами розгляду, витяг з протоколу затверджено.",0
"Відповідно до порядку денного, чи є можливість надіслати повідомлення про 'навчальна програма'?",1
"Відповідно до наказу, повідомляємо, що об'єкт 'акредитаційна експертиза' успішно акредитовано.",0
"За результатами розгляду, екзаменаційна відомість виконано своєчасно.",0
Службова записка: номенклатура справ конструктивно.,0
"Керуючись законодавством, документ 'стипендіальна комісія' виконано в повному обсязі.",0
Службове завдання: провести незалежну експертизу на 'навчальний план'.,1
"Доводимо до відома здобувачів, необхідно передати в архів 'наказ про зарахування'.",1
Протокольне доручення: провести моніторинг документа: 'екзаменаційна відомість'.,1
"На виконання вимог, констатуємо факт: екзаменаційна відомість відхилено.",2
"Згідно з розпорядженням, констатуємо факт: індивідуальний план студента виявлено порушення.",2
"Відповідно до чинних норм, нагадуємо про необхідність переглянути діюче положення про 'розпорядження декана'.",1
"З метою оптимізації, зазначаємо, що навчальна програма допущено до виконання.",0
"У відповідь на запит, комісія постановила: журнал обліку відвідування містить систематичні порушення.",2
"За результатами розгляду, силабус дисципліни заблоковано.",2
"У відповідь на запит, виявлено, що об'єкт 'графік освітнього процесу' має критичні невідповідності.",2
Службова записка: графік екзаменаційної сесії спростовано.,2
"Інформуємо вас, документ 'навчальний план' погоджено.",0
Протокольне доручення: узгодити графік на 'графік освітнього процесу'.,1
Службова записка: протокол засідання кафедри обмежено в доступі.,2
"За результатами розгляду, акредитаційна експертиза визнано неправомірним.",2
"Згідно з посадовою інструкцією, експертиза підтверджує: штатний розпис успішно завершено.",0
"Відповідно до чинних норм, чи є можливість провести незалежну експертизу на 'силабус дисципліни'?",1
Офіційний статус документа 'анкета здобувача освіти' — не виконано.,2
Офіційний статус документа 'табель обліку робочого часу' — визнано незадовільним.,2
"Згідно з нормативно-правовими актами, звертаємо увагу: наказ про зарахування суперечить регламенту.",2
"Враховуючи вищевикладене, прошу оперативно визначити відповідальних за 'акредитаційна експертиза'.",1
"На виконання доручення, комісія постановила: фонд оплати праці позбавлено статусу.",2
"Відповідно до укладеного договору, повідомляємо, що об'єкт 'матеріально-технічна база' результативно.",0
"Згідно з посадовою інструкцією, необхідно прошу надати витяг про 'акредитаційна експертиза'.",1
"Керуючись статутом, виявлено, що об'єкт 'штатний розпис' не відповідає критеріям.",2
"Як передбачено регламентом, комісія постановила: графік освітнього процесу визнано неправомірним.",2
"Прошу розглянути, необхідно розглянути по суті питання про 'витяг з протоколу'.",1
"З метою забезпечення, констатуємо факт: наказ про відрахування забраковано.",2
"З метою оптимізації, виявлено, що об'єкт 'рейтинговий список здобувачів' обмежено в доступі.",2
"За результатами розгляду, індивідуальний план студента не затверджено.",2
Звернення: прошу систематизувати дані про 'особова справа студента'.,1
Протокольне доручення: ознайомити під розпис з 'кваліфікаційна робота'.,1
"Згідно з нормативно-правовими актами, документ 'наказ про відрахування' конструктивно.",0
Офіційний статус документа 'екзаменаційна відомість' — не виконано.,2
"На виконання доручення, повідомляємо, що об'єкт 'номенклатура справ' відповідає стандартам.",0
"Згідно з нормативно-правовими актами, комісія постановила: наказ про преміювання протерміновано.",2
"За результатами перевірки, констатуємо факт: фонд оплати праці позбавлено статусу.",2
"Відповідно до порядку денного, прошу оперативно завізувати документ про 'стипендіальна комісія'.",1
"Звертаємося з проханням, прошу оперативно визначити відповідальних за 'фонд оплати праці'.",1
Службове завдання: подати декларацію про 'договір про співпрацю з підприємством'.,1
"Керуючись законодавством, повідомляємо, що об'єкт 'наказ про зарахування' схвалено.",0
"Згідно з протоколом, необхідно скласти відповідний акт про 'протокол засідання кафедри'.",1
"У зв'язку з виробничою необхідністю, комісія постановила: навчальна програма позбавлено статусу.",2
Офіційний статус документа 'особова справа студента' — високо оцінено.,0
"Згідно з протоколом, повідомляємо, що об'єкт 'журнал обліку відвідування' ефективно впроваджено.",0
Службове завдання: узгодити графік на 'документація з охорони праці'.,1
"За результатами розгляду, розподіл педагогічного навантаження допущено до виконання.",0
"Інформуємо вас, чи є можливість надіслати повідомлення про 'номенклатура справ'?",1
"Відповідно до порядку денного, прошу оперативно здійснити перерахунок на 'матеріально-технічна база'.",1
"Офіційно підтверджуємо, чи є можливість надати роз'яснення щодо 'звіт про наукову роботу'?",1
Службова записка: навчальний план розкритиковано комісією.,2
Службова записка: особова справа студента не погоджено.,2
"Відповідно до графіка, констатуємо факт: звіт про наукову роботу не відповідає чинним нормам.",2
Офіційний статус документа 'акредитаційна експертиза' — результативно.,0
"Враховуючи вищевикладене, повідомляємо, що об'єкт 'додаток до диплома' дієздатно.",0
"Керуючись законодавством, прошу оперативно зібрати підписи за 'особова справа студента'.",1
"Відповідно до графіка, комісія постановила: розподіл педагогічного навантаження протерміновано.",2
"Згідно з посадовою інструкцією, повідомляємо, що об'єкт 'відомість успішності' раціонально розподілено.",0
"Як передбачено регламентом, зазначаємо, що договір про співпрацю з підприємством повністю відповідає регламенту.",0
Службова записка: наказ про відрахування оформлено згідно з вимогами.,0
"З метою оптимізації, чи є можливість видати розпорядження про 'академічна довідка'?",1
Службова записка: штатний розпис виконано своєчасно.,0
Офіційний статус документа 'протокол засідання кафедри' — унормовано.,0
"Наголошуємо на тому, що прошу оперативно перевірити достовірність документа: 'індивідуальний план студента'.",1
"Керуючись законодавством, експертиза підтверджує: штатний розпис укомплектовано.",0
"За результатами перевірки, необхідно переглянути діюче положення про 'положення про студентський гуртожиток'.",1
Протокольне доручення: засвідчити копію документа: 'матеріально-технічна база'.,1
Службове завдання: здійснити перерахунок на 'посадова інструкція'.,1
"За результатами перевірки, констатуємо факт: екзаменаційна відомість має критичні невідповідності.",2
"На виконання доручення, повідомляємо, що об'єкт 'розподіл педагогічного навантаження' позитивно охарактеризовано.",0
Службова записка: акредитаційна експертиза визнано недійсним.,2
"Відповідно до наказу, звертаємо увагу: документація з охорони праці недоукомплектовано.",2
Службове завдання: засвідчити копію документа: 'статут навчального закладу'.,1
Службова записка: табель обліку робочого часу дієздатно.,0
"На підставі заяви, чи є можливість запитати офіційну виписку про 'особова справа студента'?",1
Службова записка: журнал обліку відвідування відповідає критеріям якості.,0
"Доводжу до вашого відома, нагадуємо про необхідність підготувати звітність стосовно 'розподіл педагогічного навантаження'.",1
"Відповідно до графіка, зазначаємо, що акт списання майна своєчасно забезпечено.",0
"Інформуємо вас, повідомляємо, що об'єкт 'звіт про наукову роботу' раціонально розподілено.",0
"Доводжу до вашого відома, документ 'кваліфікаційна робота' успішно реалізовано.",0
"За результатами розгляду, анкета здобувача освіти повністю відповідає регламенту.",0
Службова записка: індивідуальний план студента повністю відповідає регламенту.,0
Службове завдання: перевірити достовірність документа: 'акредитаційна експертиза'.,1
"Як передбачено регламентом, комісія постановила: силабус дисципліни містить систематичні порушення.",2
Службова записка: акредитаційна експертиза має ознаки фальсифікації.,2
Офіційний статус документа 'звіт про наукову роботу' — обмежено в доступі.,2
Службова записка: протокол засідання кафедри ефективно впроваджено.,0
Звернення: прошу скласти відповідний акт про 'табель обліку робочого часу'.,1
Протокольне доручення: систематизувати дані про 'договір про співпрацю з підприємством'.,1
Службове завдання: внести відповідні зміни до 'витяг з протоколу'.,1
"Відповідно до наказу, звертаємо увагу: навчальний план суперечить регламенту.",2
"Беручи до уваги, прошу оперативно надати роз'яснення щодо 'витяг з протоколу'.",1
"З метою оптимізації, зазначаємо, що кваліфікаційна робота виконано згідно з кошторисом.",0
Протокольне доручення: завізувати документ про 'рейтинговий список здобувачів'.,1
"Згідно з розпорядженням, експертиза підтверджує: витяг з протоколу повністю відповідає регламенту.",0
Офіційний статус документа 'витяг з протоколу' — своєчасно забезпечено.,0
"Подаю на розгляд, повідомляємо, що об'єкт 'наказ про зарахування' високо оцінено.",0
"Відповідно до укладеного договору, комісія постановила: акредитаційна експертиза не затверджено.",2
